"Date","Tickers"
"2010-06-14","COSWF PWE PEYUF BEZ APKT XEL DUK BGLEP FSLR TSL YGE JBLU LUV AAL CORN BIREF CLDX BIOD MNKD CCME ORA CPN NGLPF UHT BCR NFG DECK SKX CROX NYCB VLY FCNCA KR NOOF MSFT BP"
"2010-06-15","ATVI EA TTWO ASPS FIS ICE RAMPF MGMXF HLIT NTAP SLW NFLX OUTR BBI BP HCBK USO DBO OIL TTNP AMZN AOBI"
"2010-06-16","UNG JNJ TEVA BDX VFC CKSW ITW PG CVX SPY PFE GOOG V MA BP SLB BHI DD MCD BA CEPH EBAY AMZN MELI MNKD LLY SRCL ARIA EWZ WMT CGLA ALC GHC PPHM"
"2010-06-17","PWR RHI KFRC APOL PBI ABT ADP CVX JNJ CTL ING BP SYY MCD ITW AAPL NOK BBRY EXXIQ ACAR PRE THG SWCEY GIS PBW PBD SPY VXX VXZ OVTI MLNX NETL ELY NKE BEAM"
"2016-09-28","AMD AAPL GSIT DIS TWTR ABX CB APC HPQ MRO SQNS SD VALE GOOG GOOGL EA BA ACBFF OAS ABG WMT FPKT SJW ATVI ERIC AMZN RST MTRX AQXP VSLR TSRA GPRO AIZ VBIV TCP ADAP HZNP WFC MPC RATE VNCE CMG FNMA FMCC VMC LB IDTI"
"2016-09-29","EPAM QCOM INUV SPWR CHK JYMHF XOM IBM HAR NMKTF KGILF DVN CWST CVX ORCL PAAS TSM NMM LGCY MITFY DORM SICRF FLO MU VIA GOOG GOOGL ALKS WSM HK CAAS CMG MYL FNMA FMCC AZO NRIM FCX F PAYX NKE AGIO IMGN GILD AGN CNAT EXC NEE NXPI ERMAF"
"2016-09-22","NSAT SKX ADBE DVN ABX INTC YY BABA VLEEY NVDA CHK SRPT CLR GOOG GOOGL RHT CAFND SLW TTCNF BP BNOEF FTNT IMPV MSFT RGC SJM SYY SHW USB ABB GXOCF FFMGF APVO SFLY PTBS ASNA SPXXF IIVI NEOS AAL KORS XIN APD VSM NOVN TROX LGL AMZN CBI JNJ AVP"
"2016-09-23","EQT AAPL JBHT PG COTY FSLR EBAY RAD MSFT LNDC NSC REN MU AIR ZLTQ AA GE HPQ APOG TRMLF DXLG AEG SBUX FOLD NSU GOOG GOOGL PGEM SPY SH SSO SRPT PCRX AGEN MHK INTC CVTPF BURBY BBRYF MET APA HD VHC BTN"
"2016-09-20","JBLU TOT NEWR OHAI FB SUNW ENPH WFC UTX XRDC VIA VIAB WWE DB ARCO ERI WYNN PSTG NMBL ARMK CTL HL SRPT F FGEN PYPL DIS BP DVN NLSN AMCX AAPL TSO ESRX RDSA RDSB GME CTSH CCJ NVAX FIZZ YUM QVCA GILD STRI CTB TWTR PSX AMD MON CHK"
"2016-09-21","FXI YINN FXP CHK RDSA BIDU BYDDY TSLA C REGI UL BMRC IBB CEVA VIA VIAB FIT AAPL GOOG GOOGL YY SPY YHOO MDLZ HSY KKR GPRO FNMA FMCC AGN ABEO GILD OGRMF IRBT DEPO CLTFF AVT AXAS DO CVX MT PSX CRM WFC FB"
"2016-09-26","NE CAFD AGU NMBL ENPH BMNM SILC ETE CIFAF BWLD CWEI BAC AEO ALK HFC BEN CSIQ TWTR KORS GOOG GOOGL CHAT AAPL TGT LGCY CALM WFC MU MCK ENDP AAUKF AAUKY NGLOY AJSB IAG SWIR GILD SBUX DHR CSCO VLKAY ANSLF ANSLY NFLX CPG ESV MELI GIS GPRO ING AMGN MSFT LNKD SYRS FCX RIG CTXS Q"
"2016-09-27","WDAY TGNA MOS BABA GWPH TWTR GOOG GOOGL OSK VALE SBUX GE KIRK BAC CLR CHK BIDU NBL FCX AAPL QCOM NLNK HD NM NMPH LHCG VZ YHOO BTE RCL AMZN NFLX NVDA WFC INVN CSCO TD AMOT PYPL CALM MMP BOJA IPI SEDG ETSY MNKD GILD BDL ANET MSFT ADBE NAVB AR CMG OMED SNE XI SDRL RAI"
"2016-09-24","AZO PYPL WLL MNST ORA GSB WFC NTWK CTMQF LRTNF GDXJ"
"2016-09-25","GPRO CBI WFM FNMA SBUX PG BBBY MPC TEVA MA SLW KMI"
"2006-05-12","CRM NVDA OMRI AAPL SRSL TTES"
"2011-11-19","BAC LUK"
"2013-02-08","NVDA TSLA GOOG SIRI DVMT AAPL ATVI JCP LPRI FSLR JASO LDK ORCL CBL DDR FRT BBRY ETRM NSM SINA KO AINV GERN IMSCQ CELG CTIX SVON ZNGA ATHX SD GLUU BIIB MFON ENDP ARNA CSWC REGI SYNM IAPLF OCAT MCO SPGI BIDU LNKD GE XRX TESS DYAX MRVL"
"2013-02-09","WYNN OUTR AAPL"
"2013-02-04","SIRI ABIO WEN HLF SPY EOX CYBX NOV AMRN NTWK GTATQ MJNA XCO GPS AUDC TRQ INTC VICL DELL AAPL BOBS BBRY T MSFT XOM EBAY CBLI YHOO KERX TSLA DCTH CLSN MON NOK ADMD MRK RIT PFE IPG GOOG ADM KO PEP BKCC WFM JPM WMS MGT VELTF BIDU MO OMER MSLP GLW SCLN CP CNI"
"2013-02-05","SYMC GES AAPL EBAY AVNR NOK MCPIQ LVS BRKA COP DAL S SO DNDN F IGXT SPDL RTK BBRY MGT GOOG TECU PAA CTSH DISCA CRR MTP ENDP PLAB AMZN SKUL WBA INUV SIRI STO YHOO DNKN KMI SPPI QCOM PMGLF MU HL INCY CSCO NAVB PSX IMAX HLF"
"2013-02-06","GTATQ FOR ULTA NVDA ELN BIIB SHLD INO BBRY SLW GS NOK MSLP AMZN POT BPZ FH MSFT SIRI DELL FOLD NWVCF STX MNK GE LVS WMT PSX OMER CROX AAPL IOC GOOG FTR AUDC BAC F SNCAF CEL ELLI GLW T VZ SBUX MPET ILMN MTSL AG OPXA MWW INVN SODA JCP INTC LBIX TOL FB NOV BA"
"2013-02-07","COP EXC AAPL S FCUUF GMCR AMZN BKE MJNA CAT CLDX PACD MSFT ANW GE OMN TSLA CREE KERX CMG DIS TRP VHC NOV CTIX SVON MON KSS MKC DRAD ZNGA ROST SBUX BIDU TVIA ORCL CBD C WAT HAL OUTR AMD INTC AGCO FB DNKN KKD TGT GPL BFGC IRBT DELL MYL RSH GILD"
"2013-02-01","BMY JNJ PFE AAPL AMZN MEOH Z NOK BIOL ASML ISRG F AIQ AXLL DNKN SOQ LQDT DELL SODA BVX LVS BBRY SGMO APKT ALGT DAL LUV SIEGY ARNA SNE CLDX DNDN IONS SDRL BIDU FLO FB OCZ BUD ABUS TEX GMCR SIRI"
"2013-02-02","NVDA FB POEFF MTW CVX FCX AAPL DNDN GILD SAND VZ"
"2013-02-03","SVU FH MSFT AMZN ASIA MU ABT PJC SNE DIS MITK CAM EXK CAT AMD RPBIF MAPP LPS KO PEP"
"2011-06-15","SPG PLCM WHR CNK CKEC RGC VFC IMAX IMGN STP APRI AMZN BBY RSH MR CPRT F CSCO JPM AIG OVRL"
"2011-06-14","BBRY CVI FTO VLO SFLY WEN ISVLF AAPL BH SIRI F PPDI ASFI IBM UUU CYTR SQM TNAV ITRI"
"2011-06-17","TSLA AAPL MSFT COF CVS WU NAVB AYSI OUTR MA GILD GLD GDX GG SIRI"
"2011-06-16","MOS INGR CF WWAY ENSG PCYC ORCL SNCAF TBBK BREW NXPI CYTX MRVL CSCO IMAX SIRI OPK"
"2011-06-10","SU NOK INTC ATHX PLCM CSCO SIRI YONG F SDRL TLAB CHKE ZAGG"
"2011-06-13","SIRI NATR ILMN VRTX CACI XOM CVX COP SUNEQ RDSA CSCO PRGO AAPL DVMT WYNN LUB INTC AA"
"2011-06-12","EMR GOOG V MA LUK ATPAQ IMAX CEDC AAPL SILC DIS"
"2011-11-18","XPO LSTMF PBEGF PMGLF AMZN PNC AAPL INCY XOM LPS CF AGU UAN EBIX SIRI BAC NFLX DNDN ASYS CYRX IPCI HPQ ATRS PFE IBM"
"2011-06-19","ARIA PRI C MRK INTC MORN"
"2007-10-09","MOS LDK CNQR MCS DWSN CGG GOOG IMGN TINY SPWR"
"2013-09-23","NOW GE MU TMUS IBM RAD GYRO ORCL P ADES KMI KMP NOK AAPL AMRN BBRY YHOO NQ BP ACM QIHU HIIQ AAL BIDU CSX GTIV CVS MDGN TEF T PAA IAG MNK WDC STX AUDC ACAD RCMT GRA AMGN CAG DPDW AIV ODFL PLOW CHK OESX RVLT CREE SNTS MHO OUTR HNI WTW ALEX MM NUAN RHT INTC PRMW TSLA SPLK"
"2013-09-22","NSTG GNK XLRN AGEN WFCF CBYDF CINR ADNC KNX TLYS MSFT PDCO IRM DXLG STKL MTOR ATTU PFPT"
"2013-09-21","REIS TSLA TST FTR EPAX BODY MDSO WCN"
"2013-09-20","APEOF AAPL PBY CHK SBH S NOK KMI CMI PKG EQM ACAD CHA ZTS XOM A PRFT ARII SFL ORCL VVUS CSCO PLG INTC SF ARNA BAC APA RRC CWEI MOS BA MLNX JOY MCD F MSFT XRTX MDSMF DTLK AVGO SWKS FOR MDGN PERI FI AGI MESG SNGX JRN QLIK BBRY GLUU AMZN ACRX SNY APOG SBUX GS SLW MANU"
"2013-09-27","SAENF XSD SBUX ANTH PCRX COGT ATRBF DLA CLF BMY NKE MDLZ CRM CSCO MFCB MTH AVGO PCYC MA PM WLT LFVN BTH VGZ PPP IBM FH MTW POLXF ACN NUS WIFI AGNC CMN TOT GM MM CCJ LLY ARNA TKC PLUG ITRI LAD MBAIF ATHL DVMT MYE BPO AMD ATEC AAPL COHR COLM IRDM VALE F BIDU QIHU SOHU"
"2013-09-26","ABBV HIG GOOG WPRT PBYI MLNX DECN INTC COP BBBY WBA AMZN WYNN COCP PMOIY ORCL GG IHD SRPT BBRY YUM BBRG YELP GD LMT NOC GTT GROW NEM F FB V SSYS DSS CHS ANF BA MLR UTX LENB LEN ROSE NOK GTLS EVOL DRTGF NCMI JPM MSFT TVIA AAPL ASNA IGNMF MU"
"2013-09-25","BBRY AMD VALE CNAT POT NKA OMED PBIP CENT PACB AA ORCL APA HWCC F INTC KKPNY SSH NVAX CPKF DRI RSH ARC BTH BWLD MKGAY STI BPY IGT TRNS NOK LGF KO BEAT KPELY DDD LXU CNK QSR CRM WLH IDRA QRVO ROGFF BRE PVG EBAY SHLD SIRI CCIX"
"2013-09-24","Z AAPL LWSCF GWAY GSVC TWTR ARGEF CLBS CORVF GDPM IBM WAFD CYTK MNK BEAM ANTM CIR INTC CSCO NDLS COH ISR RIG QCOM TSLA NAV WLT BPOP CAG S ZAGG STRZA SBUX BMY CGEN IMGN BTUUQ WLH QRVO SEB DD F GLT CDE TWGP XPO FORR BBRY ADXS REFR PES ATML IRNHF HEINY PDFS SSYS ALDW PATK P CECE RICK POEFF AEO GUKYF PVCT SRCL TTWO ESYJY ORCL NQ MOD TST SNGX KNDI FH ACUR RENT"
"2013-09-29","HMNY CHEF RMTI SNE BIIB IONS DNKN SBUX VCR DDXS CRDB PIFMY ARUN LSTMF BBRY HCOM MOS GALE TGT SIRI"
"2013-09-28","AAPL EXC CSX DE HIMX GM SCHL CY RBS UUU IVAN VSI CAM ARNA"
"2010-12-06","FAF FNF MDLZ K GIS MWW RHI AA SUNH GRVY RHDGF WDC FMC SQM ROC IMMR VALE MEET WMT GLD PHYS GTU PBR PBI LEG KMB GILD ISCA DMLP DRYS MSFT AEM SLW EOG EVOGF CANWF ABX HAL CI GD HON CSJ CIU LQD"
"2014-09-30","LE AMZN AAPL BABA MOBL WDC NKE SSNLF AUQ UEIC REPH SPLK GLF ARCW MLNX SYRG MSFT INTC CPRX BBRY GOOG AUSDF RSRBF BLFS F UMH GCBC BAC TNXP EBAY GG GLW RIG FLO UFI SDRL SUNEQ TIBX DPZUF DWA PGDIF X ROGFF ARSMF CCLAF GTATQ RIC GOOGL OTIV HIIQ WNARF CP SPDC PETS SVLKF PFSW ENLC RIOM FRUTF YHOO BRFH BIDU UNP CLVLY ALTV IBM PAHC TM DDD JASO LTM XWES TECU CSS JNS CTCM ORCL RIO ARCH AZN AEM TJX CRDS HON NOC GIS VLO GS RVRLF VMI URBN GEO LINEQ WMT RDC AMWD FB TDW PNRA PLUG SU"
"2010-12-04","BAC VSR QUMU"
"2010-02-03","STX WDC URS BBBY DST MDLZ GSK S CLBS PEP IPSU TPZ MBTHF RMBS SSNLF RNOW DXM RSX EEM AAPL MVIS RDWR FAN GE VWDRY KO ABB AMSC CPTC"
"2010-02-02","STO CAA KBH LEN VXX SPY EEM BSBR GOOG BBRY XOM WEN MCD BKC VWO INTC MSFT QCOM CTIC CB BHP CLF RIO TBT TMV TIP BKS DVN EOG BBEPQ SMH XOP KBE CELG UTX BA BRKA BRKB CRYP IWM IJR SLY DV ALGT TRV FXA FXY UDN KO PEP"
"2010-02-01","UN PG GYMB FSYS BHP VALE CLF KMB PX EGN PTR XOM AAPL MO ABX CNVR GOOG MSFT CML KMT BSAC SJT HGT MTR DIA SPY QQQ"
"2010-12-05","FCAU VZ EWG EWD EWN T MRK SVU LB AEZS ISRG APWR VLO MBRK"
"2011-05-29","EDGR TESS OMEX SIRI PPP WMT JNPR CSCO GOOG AAPL"
"2011-05-28","AMZN BUD KHC"
"2010-02-05","PWER TAO FXI HAO BHP FCX UUP UN UL PG IBM MSFT ORCL GOOG AAPL NOK LIME MCD KR WMT V IF EWW MXF CVS BBY PXD XLY"
"2010-02-04","SAP ORCL DASTY NVDA MTOR QCOM MCD WMT JNJ DIVX CLMS CSCO QQQ NOV BID OPXT PARL TDW APC PEP KO PBG CTRP PCLN UTRA ENDP RCL DOW MT X AKS MDLZ ESRX"
"2011-05-25","AZO EXK CPST IMUC FDX CP FAST GES ITT SIRI BHP FCX VALE KSW UA IIJI LO F DIS AMZN WBSN"
"2011-05-24","TPLM CMI KKD VRTX JSEJF UAMY SIRI MSG HPQ CPB CCK CEO BRKA APO UCAP BWLD EPRS XRGYQ CSCO WMT C AONEQ"
"2011-05-27","AAPL AMT"
"2011-05-26","BA SPAZF GOOG CDE AMKAF AAPL MSFT MON CAT DE AGCO CNH TTNP MORN BCOR HDY ATHX AVNR GTATQ RGDX"
"2011-05-20","TWX SIRI AMRN MRK WINN XEL CYTR ATRI ERT DXI SLV PAAS CDE F TNH UPS"
"2011-05-23","NYT SLW TSLA ADI CALM ITW BGPIQ MCPIQ ORLY ASFI AMGN LEE SIRI NEPT DNDN NWBO GM RDI"
"2011-05-22","SGMO TTNP BPI AAPL IMO CVE ECA WMB HON"
"2014-11-30","AMX SIRI AAPL GLUU STMP MTGRF ICPTF TBTEF HTZ LUV NADL THOR"
"2006-10-02","TNP OPMR ELOS CUTR PMTI EA TTWO ATVI"
"2010-12-01","CAG CDE HL RJA JJA JJG CUTR VCEL F GM GST AMRN UEC CCJ LEU USO USL DBO AMAG SYMC DELL GOOG SOMX CNI BTUUQ BHP KOL STNR SURW XSRAY TSL DF FMST PUTRF RDI NRG SPWR CSCO CEG FLR ABB BEZ PWR BAC ORBK"
"2015-07-27","RUSHA RUSHB YELP CAKE T EXPD SBUX NTES CCNI AIRM GRUB BAM REXFF SDRL CMLEF AAPL MU VALE FCEL XRX TRIP SFS V FSLR MGM AMZN AMBA BCS NEM FCB HAL CLR DKS FB PACD GILD QCOM CMG BIIB MS TRN CBI TACO C LNKD"
"2015-07-26","TERP TGH TRU CCL AAL DKS BA KO TXRH AOS DOW GM PBPB DAL CMG"
"2015-07-25","MU NEM UNP WMT SAVE O HTBX PGNPQ ITI MOD EFII NWPX PNR EXSR URI AVXL AMWD RSYS DBD GPS AXAS GGG TEX CUR NE AN"
"2015-07-24","CPAC BTG KLDX SKUL MATR FOSL HON AMZN CSCO AAPL P FNLPF RHHBY XRX CAJ HPQ CAM EQT VSLR BABA SU FSLR FTNT LYB ZNGA MU YUMA SCTY ADP PAYC PAYX PYPL SSNLF TRQ TWTR CATO VFC INWK ADT LLTC RS FOX FOXA MSTX UNF AA URI KO UPGI FTLF HIMX AVXL MNKD WTWB OPK NNI RBYCF TFM BA RDCM CSUWF NKE PSDNF SOHO UA HAS MON EVRI LMT WHR ASPS"
"2015-07-23","IEC SHLD DST UIHC KIQ NRG BOX LNVGY AAPL WU GOOGL OXY EFX EXP KMI IMAX GXOCF DVMT TWTR PPG SYMC CHK STLD BDR FGP NORNQ WFM NTP PSEC C TVIA TSL IBM NOK DDD MSFT HSIC HMSY SWKS TUBE CATY BTUUQ XOM ETE WMB CRK OHGI EXK NEM SEB F LMT MNKD HAL MMM HON HOG KORS POFCF TKPPY POFCY GMCR BA VDTH TGONF XTMCF GM TAP JBLU QSR BP"
"2015-07-22","GLNG CAGDF ARLP WFM WFCF HAL MD ATW MSFT UBSFY UBSFF HCLP TZOO BBRY KMI SYNA ACLZ MCD INTC TSM LUV WJAVF DAVE F AMZN BBEPQ PYPL MBLY FSM VLO NSANY NSANF SCTY GOOG GOOGL PKX UTX YHOO PETX LOCK JCP FB CVX SHEN TWTR NFLX X IRDM DECK UNFI INVN HXL T PETS SKX FNMA XLRN ASC STNG PSEC ALSC RENT KORS JRJR OCAT SPCB GOGL GRMN GE CORVF DPZ WYN CHK WIN CMG CMI GNTX VZ C LMT"
"2015-07-21","HL AG RIC GERN NULGF CBU ASML CUBI USB UHAL GILD RLI INTC ERIC GLW GXYEY MSFT GEVO PRFT QCOM CYH CLD IAC FNMA CNX GOOG GOOGL CYTK YHOO CENX IBM PANW KMI OXY AWLCF AMCO TNXP LVS CELG LOW PYPL PMNXF UNFI ROK TTS BABA EGOV FB F SYNA FRSH SPR EXXIQ STBMY SPWR AUCOY BNK BBBY ANSS BBEPQ PLG NSANY NSANF TBI AIOCF TSLA KEY FIZZ MHRCQ LSG TMXRF WVVI UEPS DBEXF BAC ONCYF GE EA BCYP PBR MPSYF WFM GLD GDX JBLU DPZ PWR FITB SCCO GBSN HON UA PM MIXT FRC T"
"2015-07-20","IFF RGRNF NESRF AMZN GOOG GOOGL INTC C LUNA SNE KKR PGTI T XCO BEP CVX VGR REXX RLI TRCH CHK ENOC EGY TMUS WWE UNH GLUU HAL PLUG PYPL EBAY SIMO RDC SYF CSX F CALM AAPL JUNO BA HAS BCRX SKX PNTR FB RL LINEQ AMD RIO LUV HD SLW DIS CCNI SFXE GE CELG CCK LULU SBUX TDY GORO CNBKA CMG SU SPWR"
"2006-10-06","ANSV TGT GPS TJX"
"2015-07-29","PIRGF WHITF C ARLP WLL COG BABA EDU MA AAPL DAL MCD NDAQ ROST PTLA OTEL WFT FMSA TCBI WOPEY DDS DSW DIS SPWR GM ARO GILD WMT PAYX TWTR KSKGF PACD FHCO DPS F IBM AMZN SELF NDLS NMBL PYPL SVU JUNO FMX KINNF SSW YELP GLF NANO HAL NRG WILC NORNQ CFX LE LUX CRBP VFC BA UL BALMF WPRT NEM INT PKG VZ HOG SUUIF BIDU ATW UNFI FOX AYA FCX"
"2015-07-28","KNX MTGRF SHAK ONCYF BAC LINEQ HES SWI ACAD LULU INTC TIF AAPL CAM TTWO SXL HP MAG MCD PLUG JCOM CVRR HI FH WWAV FTK TTC GLW AG BASFY QCOM EXEL APPY BBRY IMAX WNARF PGI CCI VZ STRP MU MNKD NOK CSCO MSFT TWTR ICBK AYA NTDOY FSUMF FNMA NAVB GRUB TNK DNOW PGDIF ABB PFMT CMRE AMZN VIVEF SSNLF T MAN F CTRP BABY ESYJY UTX SODA APPS INAP CNMD SMCI CVX JRJR SD ESIO PAAS QIWI NFLX PARF GILD DFS CLB ATI SAND SYK VISI NRIM THLD BABA"
"2010-03-19","RMT FUND LINC FSYS DRI HRB INTU JHTXQ ABT PBR APA ABC VALE TICC BSPM SOKF ZSTN CELH UTF"
"2012-04-30","CLDX T HALO NUOTQ S BKS AMZN AAPL ABT IBKR F SIRI MGM EXEL ECYT MRK GILD NOK BSX SYN MSFT OXY DNKN RDSA VVUS LINEQ HON ATPAQ GM GE DECK CLBS BPZ DVAX JPM IMUC SD SPPI APA EXPE CAT CRM TEF AU GG LNG GSK MCPIQ ROSE COOL ENGIY MYL NUE AGN EMR CP POT"
"2009-10-19","EXXIQ USO OBQI SLW SLV ABX HAS CX STO MHVYF GOOG PPG DEP EPD STEC IBM JAVA PETM PETS TSI BKS AMZN MRK LLY LH HTCH MCRS MTU NFEC"
"2009-10-18","BCE BMO BNS CASC OGXI IBM ACOR SPPI AGN INTC GNBT AONEQ BHP JPM O OPD NYT ORLY PFE GWW PPA ITA GOOG XOM MSFT WMT"
"2016-03-31","PLT MSFT GOOG GOOGL BNKJF NVDA BP BBIM APU TWTR TM NKE DE KERX SNE HTCH PLUG DVMT VMW TNP SLW FB LULU BMO BNS CM QCOM BAC C PVG CTIX AAPL AAL DAL JBLU SAND RH AMZN RDCM ORCL DIS AXP PRGS ONVO CCL SUNEQ TIF ACAD AEO TSLA NRCIB NRCIA KMI VA RVRLF ABT RTN GE FCAU"
"2016-03-30","FIT SUPN ANET LMT LAZ AAPL GILD AER FB AGN OSTK CVX PLNT EXPE CPST FINL CYOU SAVE CCL UAL NFLX XOM CLR KERX SOUHY MXWL AKRX SGYP LNG BAC AEL DEPO BRBOF GMED ACAD SE CCJ IBM CRWOY RDC CBK RGRNF AUCOY BA CBI TOT GRPN ORCL NKE SQ"
"2009-10-15","CUD XHB PJP PETM HDB F NSM RHT ACCP EBAY MOS POT WFM BRKA ACOR GGG GII JXI IGF"
"2009-10-14","YUM TLR NEM PHG OCN FMCC ACH BA AWF BNA RCS POT DE ISCHY CVM CSUH SVU CPST TTNP KHDHF ABT ADM ADP INTC HCBK EWS NG FRMSF PLCM IT CSCO BBRYF CSC DCP LLL APOG IPHS SAFT EDO GOLD RBIFF IBM BIDU"
"2009-10-17","SINA EJ CRIC"
"2009-10-16","AMSC OGZPY LUKOY GR EPD DEP SNIOF USO GLD RGR SWHC CAB ABM ETFC ANIP GTXI AMGN IBB CELG ULTA BARE EL AAPL MSFT INTC CMI BBT VEDL IAU SGOL"
"2009-10-11","CSUH DHI BDSI GERN CASC QCOM SMH ADBE BBY VZ T CSCO IBM AMZN ASPM KMB IFLO"
"2009-10-13","ORA NGLPF WYNN SPY GLD IAU CTL LLY TEG NVS VNDA TTNP BDX AKAM BDBD DBC TIP FXY VRSK V MXB KWT TAN TSL DIA QQQ ETFC COST HE HITK"
"2009-10-12","POT MOS DAG FEZ IEV VGK GNBT MNKD CSUH DNDN AGEN CASC RSX PWRD NTES CRBL MKL CB NYM XLF GS GLD DJP BBRY RPM COP OKS ERX AGQ FAS BDSI IVOB NVD"
"2006-11-20","BIDU JNJ CEG SPP MON SYT TRMB PNW AFOFF KBXRF CRYFQ YHOO LPX SLV"
"2006-05-24","ASPM AAP"
"2006-11-22","STLW XCO STP YPF BSM ALJ WCG"
"2007-06-25","EWW EWZ TKF NVT VGR PAAS AET VSAT YUM SBUX HOKUQ NATH NMX FBRC IDMCQ WILC"
"2007-03-02","INFY BA HDB LHCG CYBS MU"
"2007-03-03","KO PG BAC"
"2007-03-04","ITRI AAPL MSFT CSCO TINY GOOG BIDU AAP MU"
"2007-03-05","NNDS NWS IBN WEX NEM OXPS PKX SYT PICO CBAK"
"2007-03-06","XLB XLF XLI PLD ASEI RL ELOS HAS MIC GLD IAU SLV MEK JOBS"
"2007-06-24","STT DJO INTC"
"2007-03-08","CHS ABI BRKR TIF GILD GNTX RVBD PTR C CLAY RHDC"
"2007-03-09","BP ELRN CVTX GLD AUY CHKP MDC ILF FFIV"
"2007-09-27","WMT BRKA LRCX VRGY"
"2007-06-27","IDMCQ DOX GW PES PTEN TRR GD NKTR DFSWI JSDA UTX ASD HON GOOG TM SBUX SNY SVNTQ"
"2008-04-30","MDGL PAL FSLR NILSY JJC ADG MIND KTEC CKR WEN TRY DAL UAUA UAL COP POT WMT NCR TEI GHI EDD ALVR SIGM MSFT HOLX LDK AMAT SOHU BWLD DPZ MHS"
"2007-06-26","PETS IBN BX CORS MTRN CRYFQ CXTI AVD VITL IBM KID WILC AIG"
"2006-11-26","PXSL CHL CHU ASMIY MEL SNA MLNX ESLT ELRN PNTR"
"2007-06-21","ECL CANL KWR ABB SIRF UPS MNST EWT TWN TSM MTRN KSW"
"2006-11-27","SBUX STP CVS CMX GOL OMC FVRL BBRY PALM ARLP HCN"
"2007-06-20","RRGB LNVGY GS MDLZ CNVR BNI SO ALDA SSRI REX HRBN HD"
"2010-10-08","UTX GE CTRP BIDU"
"2010-10-09","SPWR ETRXF"
"2010-10-04","TTI GLBL IOC AA RYL ORCL WMT CRRFY BBY AAPL HGG ABEV GROW S PSTL BHP SLX CB O KMP ED BLD FEIM JNJ MSFT BAC CVX RDSA RDSB KMB ARRY IMO ESLT SNN AYI CPST PICO HAIN EXAR AEO DMAN SHOO USO OIL DBO COSWF DMLP HGT TRST ABAT SAGKF VOSSF"
"2010-10-05","GYMB SLV AGQ GCC PALL COST ECHO AAWW CHRW FXA JADE CTHR IAU GLD SGOL XIN CHLN CADC EMN BLK LEA AUY FSLR MDT GU CBEH RTN CUB FLIR"
"2010-10-06","CUB PG MCD JNJ EWS EQIX ORFR SIRI GOOG MEET CFPUF CFPZF JADE CLDX HXM GPOVY EWW"
"2010-10-07","MSFT BBRY AAPL REZ RTL FNIO ZAGG CNEP WYY WMT COST NFLX YHOO SSW RPTP FCX CEG GLW BUD DPZ CBI JEC FLR BRF"
"2010-10-01","WAFD ABM MDT GMXRQ TLT VCLT MLN ADC ACPW ENS XIDEQ LO MO RAI BBRY NOK AAPL TGB FNV CSFFF"
"2010-10-02","PRXI PUDA BTUUQ"
"2010-10-03","SD GMXRQ CHK CAT KMP VEOEY CRK SWN O AMRS CDXS ORCL MSFT JNJ THO JWN FAS MOS BKS BBY HD CVX VALV CBLI DIA SPY PSQ"
"2012-11-05","BA MSFT AAPL WSCI CPB F ANRZQ S AIG SDRL GD APKT BBRY DVMT MSPD SBUX AMD INTC SRPT ZAGG HPQ CVX CMCSA PSTI MGT CLBS FH ESND PBR MU DVAX NBY QRVO QCOM HIPPQ MM VELTF AAP DIS MILL NOK AVGO FIO SIRI"
"2012-11-04","HMC CLNE WPRT ADMD NDZ MDT MNK BHI BKH INVA AHL WU FSLR"
"2012-11-07","HPQ DIS ALL TRV GTE SPGI CCGI RIO T FH GOOG NOK ORCL TSLA PPRTF V MA AGX TZOO XIN INVU ANTM NVS CLBS COST NOV SLB CNTF TSO WFM APC TMUS S WRLS VHC CAI WU CRESY APA BIIB XPO SIRI JNS SAM LUK BIDU VLO"
"2012-11-06","GASS CDYCF IBM BAC SWY AMRN CHK MSFT FFIV WU WEN NOK TEL PGH USB SNY NAVB MXWL BBRY OCZ CSCO XOM NCR GOOG AOL AMD C GS AXP RIG AVGO WIT DDS TDW DVAX GTS CCJ AAPL CLNE SIRI DG IHRT CLBS FSLR PCLN VZ AGN Z F DELL SDRL EDAC TRLG MTDR MNST ARO INTC CUR"
"2012-11-01","EQIX HOV SIRI DKS XOM FH TUP DIS INTC GM NOOF NVO MKC COG TMUS NOK MCD STXS IBM BBRY AAPL WU OVRL FNLPF SYBT CHK COH FXI CHIQ ENGIY MSFT VVUS LLY CYNO NESC VAPO AFSI BIDU CYH ORCL KMP CLBS MA"
"2012-11-03","STX AAPL ITUB"
"2012-11-02","CTL FLL COP NFLX AAPL AMZN ARMH TVIA ISRG CHK BIDU V SSH CBI KBR SHAW ICAD AUDC CREE BBY RDSA BRKB GCI MNI MSFT BSX GOOG SIRI WY APOL MNK APA OMCL PAOTF LNKD DNDN AMX AMD HES AFL FH OCZ TGH COSWF APC CVM DNKN TEVA DVMT CMG ZAGG PFE"
"2009-05-17","SFLY BRKA BRKB CERN CNI DIIB AIZ ABT BSX JNJ AZN NVS TBT TIP GE CNY CYB UUP CHK COP EOG EMIS NWS NWSA SID CVS WBA CASC IPD DBA AAPL SIRI VOLVY F SRE LCAV POR JCS AFSI MCD TDW ONEXF"
"2009-05-16","FSLR CAT X"
